1993 10	06	3.4261	3.8274	4.1721	4.4705	4.7307	5.1596	5.6353	6.4564	6.7931
1993 10	07	3.412	3.8153	4.1616	4.4615	4.723	5.1543	5.6326	6.4543	6.7883
1993 10	08	3.3976	3.7666	4.0943	4.3848	4.6421	5.0714	5.5488	6.3536	6.6727
1993 10	12	3.4117	3.7905	4.1208	4.4099	4.6639	5.0849	5.5526	6.3493	6.6696
1993 10	13	3.4231	3.7991	4.1278	4.4161	4.6696	5.0901	5.557	6.3505	6.6686
1993 10	14	3.4031	3.777	4.0997	4.3807	4.6271	5.0371	5.4968	6.2965	6.6227
1993 10	15	3.4016	3.765	4.0799	4.3548	4.5961	4.9973	5.4464	6.226	6.5445
1993 10	18	3.4261	3.8148	4.1469	4.4331	4.6815	5.0886	5.5359	6.2949	6.601
1993 10	19	3.4382	3.8252	4.1542	4.437	4.6823	5.0844	5.5283	6.2903	6.6009
1993 10	20	3.4326	3.8157	4.141	4.4206	4.6632	5.0621	5.5046	6.2717	6.5865
1993 10	21	3.4594	3.8551	4.1965	4.492	4.7485	5.1673	5.6214	6.3671	6.6591
1993 10	22	3.4631	3.8813	4.2362	4.5398	4.8012	5.225	5.6831	6.4405	6.74
1993 10	25	3.508	3.92	4.2778	4.5878	4.8562	5.2902	5.751	6.4737	6.7452
1993 10	26	3.5066	3.9105	4.2599	4.5625	4.8251	5.2525	5.7128	6.4568	6.7439
1993 10	27	3.5262	3.9427	4.2925	4.5902	4.8462	5.262	5.7149	6.4739	6.7757
1993 10	29	3.537	3.9641	4.3161	4.6115	4.863	5.2682	5.7072	6.4441	6.7378
1993 11	01	3.5997	4.0644	4.4375	4.743	4.9973	5.3957	5.813	6.4894	6.7552
1993 11	02	3.6338	4.1152	4.497	4.8076	5.0658	5.4712	5.8991	6.5979	6.8711
1993 11	03	3.6215	4.0954	4.477	4.7911	5.0542	5.4694	5.9069	6.6079	6.8766
1993 11	04	3.6192	4.0987	4.4871	4.808	5.0773	5.503	5.9518	6.672	6.949
1993 11	05	3.6649	4.1608	4.5599	4.8872	5.1597	5.5852	6.0252	6.7111	6.9698
1993 11	08	3.6189	4.107	4.4992	4.8218	5.0924	5.5208	5.9747	6.7079	6.9901
1993 11	09	3.6168	4.0931	4.4792	4.7979	5.065	5.4851	5.9239	6.6153	6.8774
1993 11	10	3.6568	4.1381	4.5304	4.8544	5.1249	5.5474	5.9835	6.6664	6.9277
1993 11	12	3.6155	4.0876	4.4736	4.7935	5.0617	5.4832	5.9225	6.6207	6.8908
1993 11	15	3.6099	4.0859	4.4754	4.7984	5.0695	5.496	5.9414	6.6513	6.9264
1993 11	16	3.5966	4.059	4.439	4.7561	5.0244	5.4518	5.9074	6.657	6.9535
1993 11	17	3.597	4.0602	4.4408	4.7584	5.027	5.4548	5.9106	6.6601	6.9565
1993 11	18	3.6218	4.1166	4.5108	4.8322	5.0996	5.5194	5.9626	6.6913	6.9793
1993 11	19	3.6608	4.178	4.5905	4.9263	5.2044	5.6369	6.0847	6.7935	7.0656
1993 11	22	3.6899	4.2079	4.6232	4.9633	5.2463	5.687	6.1377	6.8157	7.0628
1993 11	23	3.6416	4.1511	4.5619	4.8991	5.1798	5.617	6.0652	6.7481	7.0004
1993 11	24	3.634	4.1389	4.5538	4.8979	5.1853	5.6316	6.0828	6.7507	6.993
1993 11	26	3.605	4.0972	4.5058	4.847	5.1334	5.5797	6.0318	6.6991	6.9403
1993 11	29	3.6254	4.1126	4.5128	4.8452	5.1237	5.5583	6.0017	6.6657	6.9079
1993 11	30	3.6706	4.1769	4.5825	4.9141	5.1894	5.6175	6.056	6.7234	6.9696
1993 12	01	3.6667	4.1658	4.5696	4.9018	5.1785	5.6089	6.047	6.7017	6.9398
1993 12	02	3.6718	4.167	4.5694	4.9008	5.1768	5.6049	6.0382	6.6798	6.912
1993 12	03	3.6888	4.1893	4.5918	4.9202	5.1916	5.6085	6.0268	6.6443	6.8684
1993 12	06	3.641	4.1313	4.5271	4.8506	5.1182	5.5298	5.9434	6.5578	6.7822
1993 12	07	3.6487	4.1442	4.5388	4.8583	5.1207	5.5227	5.9288	6.5498	6.7842
1993 12	08	3.6479	4.1342	4.5256	4.8451	5.1091	5.516	5.9284	6.5574	6.7936
1993 12	09	3.6439	4.1273	4.513	4.8265	5.0853	5.4857	5.8972	6.546	6.7963
1993 12	10	3.6563	4.1666	4.5635	4.8809	5.1408	5.5414	5.9539	6.6043	6.852
1993 12	13	3.6706	4.1833	4.5871	4.9126	5.1799	5.5916	6.012	6.6613	6.9054
1993 12	14	3.6766	4.1994	4.6102	4.9406	5.2118	5.6297	6.0571	6.7204	6.9705
1993 12	15	3.6613	4.1824	4.5976	4.9344	5.2118	5.6386	6.0705	6.724	6.9661
1993 12	16	3.6551	4.185	4.6025	4.9393	5.2164	5.6432	6.0774	6.737	6.9806
1993 12	17	3.6394	4.1647	4.5774	4.9104	5.1847	5.6093	6.0449	6.7153	6.9644
1993 12	20	3.6673	4.1899	4.6025	4.936	5.2108	5.6353	6.0684	6.7281	6.9719
1993 12	21	3.6801	4.2067	4.619	4.9513	5.2254	5.6502	6.0859	6.7502	6.9944
1993 12	22	3.6471	4.1445	4.5409	4.8647	5.1341	5.5548	5.9882	6.6474	6.8892
1993 12	23	3.6464	4.1343	4.5242	4.8435	5.11	5.5284	5.9642	6.6415	6.8938
1993 12	27	3.6583	4.1374	4.5224	4.8394	5.105	5.5237	5.9617	6.6444	6.8989
1993 12	28	3.6511	4.1409	4.5286	4.845	5.109	5.525	5.962	6.6497	6.9072
1993 12	29	3.6541	4.1465	4.5374	4.8566	5.1229	5.5414	5.9785	6.6605	6.9146
1993 12	30	3.6433	4.146	4.539	4.8573	5.1219	5.5381	5.9752	6.6619	6.9179
1993 12	31	3.6834	4.2071	4.6124	4.9385	5.2084	5.6311	6.0732	6.763	7.0189
1994 01	03	3.7314	4.26	4.6821	5.0248	5.3069	5.7395	6.1733	6.8153	7.0487
1994 01	04	3.7135	4.2399	4.6564	4.9927	5.2692	5.694	6.1242	6.7764	7.0178
1994 01	05	3.7054	4.2486	4.6716	5.0101	5.287	5.7123	6.1457	6.8116	7.0597
1994 01	06	3.6688	4.1934	4.6078	4.9432	5.2199	5.6479	6.0863	6.7595	7.0099
1994 01	07	3.5711	4.0604	4.4545	4.7794	5.052	5.4825	5.9342	6.6448	6.9117
1994 01	10	3.5553	4.0388	4.432	4.7581	5.0326	5.467	5.9225	6.635	6.9017
1994 01	11	3.5537	4.0315	4.4215	4.7461	5.0204	5.456	5.9149	6.6361	6.9065
1994 01	12	3.528	4.0073	4.3902	4.705	4.9696	5.3902	5.8378	6.5578	6.8316
1994 01	13	3.5715	4.0865	4.4911	4.818	5.0883	5.51	5.9498	6.6483	6.9139
1994 01	14	3.6017	4.1274	4.5357	4.864	5.135	5.5577	5.9977	6.684	6.9396
1994 01	18	3.5777	4.0924	4.4984	4.8282	5.102	5.5299	5.9737	6.6593	6.9133
1994 01	20	3.5214	4.0249	4.431	4.7645	5.0429	5.479	5.9329	6.6487	6.9211
1994 01	21	3.5371	4.0442	4.4519	4.7858	5.0636	5.4973	5.9465	6.6516	6.9194
1994 01	24	3.5366	4.048	4.4562	4.7893	5.0663	5.4997	5.952	6.6724	6.9486
1994 01	25	3.554	4.0648	4.4755	4.8122	5.0927	5.5312	5.9866	6.7031	6.9754
1994 01	26	3.5541	4.0702	4.4788	4.8105	5.0855	5.5152	5.9648	6.6873	6.966
1994 01	27	3.5541	4.0634	4.4607	4.7804	5.0446	5.4589	5.8986	6.6265	6.913
1994 01	28	3.5266	4.0271	4.4165	4.7298	4.9893	5.3984	5.8367	6.5718	6.8628
1994 01	31	3.5657	4.0662	4.4546	4.7665	5.0243	5.4297	5.8634	6.5898	6.8773
1994 02	01	3.6268	4.141	4.531	4.841	5.0971	5.5024	5.9401	6.6681	6.9497
1994 02	02	3.6503	4.153	4.5376	4.846	5.1021	5.5082	5.9437	6.6495	6.9169
1994 02	03	3.7188	4.2253	4.6083	4.9124	5.1633	5.5587	5.9808	6.6639	6.9224
1994 02	04	3.8657	4.3696	4.7447	5.048	5.303	5.7071	6.12	6.7067	6.9107
1994 02	07	3.885	4.3848	4.7778	5.0928	5.3495	5.7399	6.1315	6.7283	6.953
1994 02	08	3.9102	4.412	4.8098	5.1303	5.3922	5.7904	6.1877	6.7834	7.005
1994 02	09	3.9034	4.3957	4.787	5.1032	5.3624	5.7588	6.1575	6.7625	6.9891
1994 02	10	3.9214	4.4205	4.8102	5.1215	5.3753	5.7634	6.158	6.7749	7.0109
1994 02	11	3.9008	4.4057	4.7951	5.1038	5.3544	5.7369	6.1273	6.7423	6.9782
1994 02	14	3.91	4.4032	4.7947	5.1107	5.3695	5.7652	6.1646	6.7806	7.016
1994 02	15	3.8976	4.4	4.7912	5.1029	5.3567	5.7448	6.1428	6.7858	7.0412
1994 02	16	3.8945	4.4027	4.7958	5.108	5.362	5.7509	6.15	6.7873	7.0348
1994 02	17	3.922	4.4655	4.8807	5.2059	5.4664	5.8575	6.2494	6.867	7.1087
1994 02	18	3.9532	4.5115	4.9368	5.2692	5.5355	5.9349	6.3342	6.9551	7.1937
1994 02	22	3.9857	4.5236	4.9331	5.2548	5.5142	5.9075	6.3048	6.917	7.1466
1994 02	23	4.0739	4.6168	5.0237	5.3404	5.5949	5.9805	6.3706	6.9681	7.1897
1994 02	24	4.1082	4.6657	5.0799	5.4034	5.6655	6.0659	6.4699	7.065	7.2778
1994 02	25	4.1177	4.679	5.0877	5.4047	5.6615	6.056	6.4568	7.0468	7.2569
1994 02	28	4.0995	4.6497	5.0455	5.356	5.6122	6.0128	6.4215	7.0077	7.2124
1994 03	01	4.2168	4.7766	5.1752	5.4867	5.7429	6.141	6.5415	7.1044	7.2995
1994 03	02	4.2354	4.7891	5.1883	5.5012	5.7579	6.1541	6.5489	7.0991	7.2893
1994 03	03	4.2611	4.8114	5.2205	5.5436	5.8074	6.2096	6.6041	7.1486	7.3365
1994 03	04	4.3401	4.8922	5.2849	5.5905	5.8404	6.2247	6.6055	7.1321	7.3136
1994 03	07	4.3167	4.8681	5.2543	5.5537	5.7989	6.1785	6.5581	7.087	7.2696
1994 03	08	4.3553	4.9205	5.3186	5.6203	5.8611	6.227	6.5958	7.134	7.3247
1994 03	09	4.3744	4.94	5.3306	5.6262	5.8641	6.2298	6.6006	7.1358	7.3235
1994 03	10	4.3989	4.9719	5.3682	5.6805	5.9391	6.3366	6.719	7.2221	7.3926
1994 03	11	4.3796	4.951	5.3588	5.6727	5.9255	6.3076	6.6807	7.1947	7.372
1994 03	14	4.4118	4.9947	5.4016	5.715	5.9682	6.3503	6.7166	7.2045	7.3706
1994 03	15	4.4166	4.9911	5.3947	5.7034	5.9514	6.3245	6.6853	7.1742	7.3418
1994 03	16	4.3719	4.9464	5.3407	5.6396	5.8796	6.2438	6.6009	7.0913	7.26
1994 03	17	4.3649	4.9441	5.344	5.6473	5.8903	6.2564	6.6117	7.0951	7.261
1994 03	18	4.4301	5.0248	5.4346	5.7438	5.9895	6.3557	6.706	7.1762	7.337
1994 03	21	4.4903	5.0839	5.499	5.8095	6.0525	6.4087	6.7469	7.2057	7.3636
1994 03	22	4.4432	5.0011	5.3968	5.6972	5.9361	6.2935	6.6419	7.1275	7.2962
1994 03	23	4.3997	4.9825	5.3872	5.6897	5.9281	6.2847	6.6367	7.139	7.3153
1994 03	24	4.4546	5.0726	5.5033	5.8254	6.0777	6.4472	6.7966	7.2664	7.4276
1994 03	25	4.455	5.0834	5.5194	5.8446	6.0985	6.469	6.8171	7.2822	7.4413
1994 03	28	4.4738	5.1112	5.5481	5.8716	6.1228	6.4856	6.8204	7.2581	7.4068
1994 03	29	4.5267	5.1866	5.6267	5.9524	6.2068	6.5749	6.9108	7.3406	7.4857
1994 03	30	4.514	5.1839	5.6481	5.999	6.2717	6.6537	6.9833	7.3863	7.5211
1994 03	31	4.5522	5.2079	5.6556	5.9969	6.2655	6.6469	6.9796	7.3879	7.5245
1994 04	04	4.8156	5.5705	6.0601	6.4026	6.6584	7.0216	7.362	7.7073	7.5796
1994 04	05	4.7688	5.4605	5.9107	6.2306	6.4737	6.8254	7.1639	7.5742	7.5466
1994 04	06	4.7202	5.4147	5.867	6.1883	6.4323	6.7856	7.127	7.5506	7.5346
1994 04	07	4.697	5.3903	5.834	6.149	6.3897	6.7421	7.0865	7.5084	7.4758
1994 04	08	4.7365	5.449	5.9094	6.2325	6.4746	6.8195	7.1474	7.5552	7.5526
1994 04	11	4.7337	5.4385	5.8989	6.2232	6.4662	6.8107	7.1352	7.5303	7.5228
1994 04	12	4.6874	5.3897	5.8407	6.1594	6.4011	6.7509	7.0873	7.4879	7.4504
1994 04	13	4.7269	5.4424	5.8993	6.223	6.4697	6.8282	7.1716	7.5549	7.4824
1994 04	14	4.7659	5.4847	5.9358	6.256	6.5018	6.8626	7.2105	7.5881	7.4945
1994 04	15	4.781	5.5019	5.9473	6.2574	6.4921	6.834	7.1681	7.5848	7.563
1994 04	18	4.9372	5.6809	6.1363	6.4484	6.6805	7.0108	7.3227	7.6808	7.6377
1994 04	19	4.9474	5.6825	6.1239	6.4223	6.6427	6.9558	7.2551	7.6299	7.6257
1994 04	20	4.9393	5.657	6.0846	6.3767	6.5957	6.9124	7.2194	7.5932	7.5648
1994 04	21	4.8917	5.5699	5.9742	6.249	6.4544	6.753	7.0509	7.476	7.5236
1994 04	22	4.9126	5.6016	6.0098	6.2855	6.4903	6.7852	7.075	7.4704	7.498
1994 04	25	4.9311	5.5934	5.9835	6.2439	6.4352	6.7089	6.9801	7.3879	7.4673
1994 04	26	4.9239	5.5794	5.9644	6.2248	6.4192	6.7013	6.9803	7.3599	7.381
1994 04	28	5.0172	5.7133	6.1258	6.3991	6.5969	6.8734	7.1388	7.5176	7.5817
1994 04	29	5.0321	5.7234	6.1292	6.404	6.6093	6.9056	7.1931	7.549	7.5298
1994 05	02	5.0708	5.7706	6.1773	6.4506	6.6535	6.944	7.2226	7.5563	7.5281
1994 05	03	5.1379	5.8203	6.2241	6.4937	6.6909	6.9687	7.2337	7.5765	7.59
1994 05	04	5.1709	5.8426	6.2414	6.5077	6.7023	6.9762	7.2372	7.5775	7.5948
1994 05	05	5.1734	5.8373	6.2224	6.4805	6.6717	6.9461	7.2125	7.5542	7.5533
1994 05	06	5.3714	6.0612	6.4646	6.7241	6.9092	7.1735	7.4439	7.7591	7.6015
1994 05	09	5.4977	6.1965	6.5955	6.8559	7.045	7.3116	7.5621	7.8171	7.7308
1994 05	10	5.4302	6.0946	6.4717	6.7181	6.8966	7.1465	7.3833	7.6838	7.6895
1994 05	11	5.4833	6.15	6.5336	6.7916	6.9832	7.257	7.5153	7.7939	7.7333
1994 05	12	5.4557	6.1136	6.4879	6.7438	6.9377	7.22	7.4888	7.7636	7.6743
1994 05	13	5.4158	6.0257	6.3848	6.6484	6.8581	7.1727	7.4705	7.7067	7.5194
1994 05	16	5.3971	5.9956	6.3476	6.6051	6.8098	7.1175	7.4113	7.659	7.4889
1994 05	17	5.3015	5.8646	6.1913	6.4296	6.6197	6.909	7.194	7.4812	7.3621
1994 05	18	5.2144	5.7985	6.1447	6.3891	6.5794	6.8663	7.1559	7.517	7.48
1994 05	19	5.1141	5.695	6.0496	6.2995	6.4928	6.7836	7.0815	7.4971	7.5151
1994 05	20	5.1617	5.756	6.1175	6.3671	6.5568	6.8387	7.1288	7.5675	7.6346
1994 05	23	5.2846	5.8981	6.2667	6.5219	6.7163	7.0044	7.2957	7.6998	7.7216
1994 05	24	5.2693	5.8862	6.2567	6.5106	6.7017	6.9813	7.2607	7.6511	7.6821
1994 05	25	5.2545	5.8977	6.2714	6.509	6.6783	6.9294	7.2182	7.6526	7.4862
1994 05	26	5.222	5.8694	6.2358	6.4675	6.6357	6.8966	7.2104	7.6756	7.4729
1994 05	27	5.2812	5.9248	6.2878	6.5146	6.677	6.9272	7.2335	7.7082	7.4999
1994 05	31	5.3138	5.9619	6.3242	6.5534	6.7214	6.9848	7.2994	7.7351	7.5134
1994 06	01	5.3052	5.9459	6.2973	6.5187	6.6822	6.9415	7.2506	7.6691	7.4622
1994 06	02	5.2633	5.8885	6.2354	6.4582	6.6251	6.8903	7.2024	7.6346	7.4766
1994 06	03	5.1993	5.8104	6.1528	6.3719	6.5345	6.7903	7.0932	7.5425	7.42
1994 06	06	5.1175	5.7146	6.0658	6.2897	6.45	6.6945	6.9991	7.5256	7.3111
1994 06	07	5.1431	5.7422	6.0965	6.3238	6.4872	6.7364	7.0444	7.565	7.338
1994 06	08	5.1139	5.7168	6.0791	6.3144	6.4845	6.7427	7.0575	7.5894	7.3661
1994 06	09	5.1309	5.741	6.1005	6.3314	6.4984	6.7549	7.0716	7.5831	7.3263
1994 06	10	5.1661	5.7909	6.1543	6.387	6.5562	6.8175	7.1348	7.611	7.3534
1994 06	13	5.2184	5.8418	6.2114	6.4472	6.614	6.8599	7.1517	7.64	7.4468
1994 06	14	5.1313	5.753	6.1225	6.3604	6.5312	6.7878	7.0947	7.5969	7.3934
1994 06	15	5.167	5.8123	6.1971	6.4451	6.623	6.8895	7.2067	7.7038	7.4433
1994 06	16	5.1397	5.7792	6.1662	6.4173	6.5966	6.8611	7.1711	7.6792	7.4569
1994 06	17	5.1769	5.8221	6.2158	6.4741	6.6609	6.939	7.2641	7.7682	7.497
1994 06	20	5.2025	5.8581	6.2546	6.5108	6.6926	6.9577	7.266	7.7639	7.517
1994 06	21	5.2876	5.9569	6.3442	6.5872	6.7587	7.0152	7.3249	7.7991	7.506
1994 06	22	5.2572	5.9016	6.281	6.5202	6.6872	6.9304	7.2185	7.687	7.4403
1994 06	23	5.2283	5.8619	6.2331	6.4732	6.6481	6.9136	7.2206	7.6606	7.4644
1994 06	24	5.3126	5.9749	6.3569	6.5994	6.7732	7.0345	7.3388	7.7858	7.588
1994 06	27	5.3202	5.9676	6.3374	6.572	6.7412	6.9974	7.2938	7.7085	7.5099
1994 06	28	5.392	6.0496	6.4181	6.6521	6.8234	7.0875	7.3906	7.7756	7.5528
1994 06	29	5.4203	6.0412	6.3872	6.6296	6.8187	7.1039	7.3887	7.7194	7.6538
1994 06	30	5.4795	6.1078	6.4622	6.7155	6.9153	7.2179	7.517	7.835	7.7309
1994 07	01	5.4761	6.1059	6.4631	6.7138	6.9091	7.2028	7.4953	7.8326	7.7635
1994 07	05	5.4631	6.0822	6.4409	6.6897	6.8811	7.1666	7.4523	7.8082	7.7756
1994 07	06	5.45	6.0589	6.4158	6.6703	6.8703	7.1732	7.4768	7.8297	7.7581
1994 07	07	5.425	6.0302	6.3855	6.6392	6.8389	7.1427	7.4499	7.8202	7.7615
1994 07	11	5.5806	6.2071	6.5737	6.8302	7.0282	7.3225	7.6108	7.9301	7.8526
1994 07	12	5.5402	6.1698	6.5357	6.788	6.9806	7.2654	7.5476	7.8937	7.8587
1994 07	13	5.5298	6.1596	6.5254	6.7769	6.9686	7.2519	7.5332	7.8837	7.8561
1994 07	14	5.3854	5.9982	6.3579	6.6049	6.7928	7.0713	7.3534	7.7465	7.7687
1994 07	15	5.3737	5.9854	6.3458	6.5966	6.7896	7.0783	7.3697	7.7498	7.7364
1994 07	18	5.3353	5.9355	6.2964	6.5469	6.7381	7.0222	7.31	7.7105	7.7324
1994 07	19	5.2981	5.8795	6.2304	6.4802	6.6757	6.9725	7.2762	7.6757	7.6591
1994 07	20	5.3784	5.9798	6.3378	6.5876	6.78	7.068	7.3603	7.7522	7.7516
1994 07	21	5.4477	6.0495	6.4007	6.6428	6.8277	7.1023	7.3778	7.7375	7.728
1994 07	22	5.4723	6.0871	6.4357	6.6733	6.8541	7.1217	7.3892	7.733	7.7184
1994 07	25	5.4792	6.0791	6.4249	6.6597	6.8368	7.0971	7.3569	7.7032	7.7077
1994 07	26	5.4847	6.0833	6.4258	6.6611	6.841	7.1085	7.3761	7.7161	7.695
1994 07	27	5.52	6.1371	6.4891	6.7269	6.9058	7.1677	7.4272	7.7634	7.7574
1994 07	28	5.5193	6.1386	6.4894	6.7268	6.9058	7.1687	7.4294	7.7634	7.7514
1994 07	29	5.3881	5.9389	6.257	6.4856	6.6669	6.9442	7.2246	7.5544	7.4892
1994 08	01	5.3815	5.9609	6.2875	6.5142	6.6897	6.9543	7.2223	7.5649	7.5408
1994 08	02	5.3231	5.9086	6.2496	6.4831	6.6607	6.9243	7.1916	7.5642	7.5848
1994 08	03	5.3279	5.9012	6.2357	6.4685	6.6481	6.9176	7.1904	7.5471	7.5339
1994 08	04	5.3286	5.9084	6.2472	6.4841	6.6677	6.9436	7.2222	7.5764	7.55
1994 08	05	5.5457	6.1455	6.4723	6.6897	6.8531	7.0949	7.3417	7.7025	7.7439
1994 08	08	5.5715	6.1552	6.4783	6.6963	6.8616	7.1065	7.3535	7.6854	7.6891
1994 08	09	5.5984	6.185	6.511	6.7329	6.9023	7.1538	7.405	7.7214	7.6985
1994 08	10	5.5785	6.1654	6.4936	6.7175	6.8886	7.1435	7.4005	7.7366	7.727
1994 08	11	5.5907	6.1951	6.5326	6.7616	6.9359	7.1951	7.4573	7.8122	7.8176
1994 08	12	5.5993	6.1978	6.5276	6.7581	6.938	7.21	7.4832	7.8098	7.7566
1994 08	15	5.5983	6.1871	6.5101	6.7267	6.8909	7.136	7.3896	7.7712	7.8246
1994 08	16	5.5908	6.1399	6.434	6.6334	6.7871	7.0212	7.2685	7.6512	7.71
1994 08	17	5.5301	6.0862	6.3907	6.5955	6.7515	6.9873	7.2371	7.6447	7.7361
1994 08	18	5.5769	6.1612	6.4917	6.7122	6.877	7.1194	7.3686	7.7597	7.8405
1994 08	19	5.5779	6.162	6.4855	6.6992	6.8598	7.0994	7.3508	7.7609	7.8573
1994 08	22	5.5898	6.1869	6.5194	6.7387	6.9024	7.1452	7.3997	7.8252	7.9406
1994 08	23	5.5741	6.1652	6.4957	6.715	6.8795	7.1246	7.3828	7.8155	7.9319
1994 08	24	5.5176	6.0884	6.4116	6.6297	6.7955	7.0452	7.3089	7.7388	7.8361
1994 08	25	5.544	6.1358	6.4675	6.6904	6.8606	7.118	7.3893	7.8154	7.8907
1994 08	26	5.5203	6.1061	6.43	6.6467	6.8119	7.0621	7.3277	7.7597	7.8536
1994 08	29	5.5146	6.0989	6.4248	6.6425	6.8081	7.0588	7.3258	7.7696	7.8779
1994 08	30	5.4938	6.0705	6.3946	6.6108	6.7751	7.0234	7.2883	7.7332	7.8477
1994 08	31	5.4956	6.0552	6.371	6.5849	6.7492	6.9998	7.2685	7.7152	7.8209
1994 09	01	5.4975	6.0457	6.3673	6.5863	6.7528	7.0033	7.2697	7.722	7.8473
1994 09	02	5.5	6.059	6.3811	6.5989	6.7655	7.0191	7.293	7.7683	7.9059
1994 09	06	5.5477	6.1119	6.4376	6.6593	6.8285	7.0846	7.359	7.8295	7.9624
1994 09	07	5.5424	6.1194	6.4528	6.6798	6.8528	7.114	7.3921	7.8605	7.9842
1994 09	08	5.5363	6.1151	6.4513	6.6804	6.8546	7.1167	7.3946	7.8608	7.9837
1994 09	09	5.6447	6.2426	6.5858	6.8191	6.9974	7.2666	7.5499	7.9972	8.0802
1994 09	12	5.658	6.2567	6.6036	6.838	7.0152	7.2799	7.5571	8.0058	8.1072
1994 09	13	5.6452	6.2415	6.586	6.8198	6.9974	7.2638	7.5435	7.9923	8.0874
1994 09	14	5.6274	6.2177	6.5604	6.7927	6.9691	7.2338	7.5119	7.9598	8.0563
1994 09	15	5.5979	6.1827	6.5184	6.7479	6.9235	7.189	7.4701	7.9279	8.0299
1994 09	16	5.7043	6.3063	6.6513	6.8884	7.0705	7.3453	7.6317	8.0631	8.1194
1994 09	19	5.6907	6.2877	6.6322	6.8681	7.0484	7.3187	7.5986	8.0179	8.0728
1994 09	20	5.7469	6.3342	6.6754	6.9106	7.091	7.3619	7.641	8.0442	8.0791
1994 09	21	5.7842	6.3967	6.7445	6.966	7.1277	7.3764	7.6672	8.086	7.9275
1994 09	22	5.8063	6.3962	6.7363	6.9565	7.1194	7.3714	7.6637	8.0662	7.8885
1994 09	23	5.833	6.4167	6.7551	6.9744	7.1358	7.3843	7.6724	8.0801	7.9147
1994 09	26	5.8481	6.4234	6.7619	6.9819	7.1428	7.3873	7.6692	8.0778	7.916
1994 09	27	5.8496	6.4225	6.7704	6.9991	7.1654	7.4148	7.7041	8.1471	7.9481
1994 09	28	5.8293	6.4156	6.7616	6.9847	7.1463	7.3913	7.6806	8.1068	7.876
1994 09	29	5.9042	6.497	6.8425	7.0617	7.218	7.4519	7.7289	8.1466	7.9235
1994 09	30	5.9109	6.5119	6.8535	7.0648	7.2124	7.4318	7.6961	8.1095	7.898
1994 10	03	5.9605	6.5772	6.9256	7.1342	7.2726	7.4669	7.7028	8.1426	7.9866
1994 10	04	5.9938	6.596	6.9396	7.1501	7.2941	7.5031	7.7558	8.1736	7.9525
1994 10	05	6.0335	6.6345	6.9834	7.2006	7.3512	7.5698	7.8282	8.2321	7.9884
1994 10	06	6.0439	6.6389	6.9871	7.2048	7.3553	7.572	7.8264	8.2351	8.0091
1994 10	11	5.9658	6.5442	6.8789	7.0858	7.2284	7.4371	7.6957	8.1574	7.9447
1994 10	12	5.9967	6.5886	6.9249	7.1298	7.2699	7.4756	7.7325	8.1721	7.9287
1994 10	13	5.9632	6.5529	6.8858	7.0879	7.226	7.43	7.686	8.1154	7.8579
1994 10	14	5.9209	6.5057	6.8384	7.0436	7.1869	7.4029	7.6724	8.1099	7.8598
1994 10	17	5.9355	6.5195	6.85	7.0559	7.2021	7.4238	7.6914	8.0989	7.901
1994 10	18	5.9397	6.5248	6.8566	7.0632	7.2096	7.4314	7.7004	8.1272	7.9514
1994 10	19	5.9903	6.5888	6.9145	7.1145	7.2579	7.4806	7.7506	8.1484	7.9805
1994 10	20	6.1034	6.6927	7.016	7.229	7.3874	7.619	7.8543	8.2073	8.263
1994 10	21	6.1236	6.7069	7.0214	7.2285	7.383	7.6101	7.8411	8.1822	8.2277
1994 10	24	6.1714	6.7576	7.0803	7.2895	7.4421	7.661	7.8815	8.2287	8.3112
1994 10	25	6.1827	6.7696	7.0957	7.3076	7.4619	7.6823	7.9016	8.2349	8.3024
1994 10	26	6.1997	6.7782	7.0938	7.304	7.462	7.6944	7.9278	8.2461	8.2578
1994 10	27	6.1773	6.7705	7.0951	7.3084	7.4663	7.6946	7.9202	8.2246	8.2383
1994 10	28	6.1426	6.7263	7.0391	7.2468	7.4026	7.6304	7.8542	8.1301	8.1079
1994 10	31	6.1229	6.7239	7.0476	7.2555	7.4065	7.6211	7.8317	8.13	8.1669
1994 11	01	6.1976	6.8164	7.1483	7.3591	7.5103	7.7226	7.9292	8.2272	8.275
1994 11	02	6.2409	6.8634	7.1925	7.4008	7.5501	7.76	7.9632	8.2466	8.2808
1994 11	03	6.2525	6.8806	7.213	7.4205	7.5671	7.7701	7.9667	8.2646	8.3346
1994 11	04	6.3412	6.9661	7.2933	7.4973	7.6416	7.8419	8.035	8.3165	8.3694
1994 11	07	6.364	6.9747	7.301	7.5062	7.6516	7.8526	8.0444	8.3134	8.3534
1994 11	08	6.3589	6.951	7.263	7.4632	7.609	7.8158	8.0146	8.2641	8.2593
1994 11	09	6.3323	6.9234	7.2307	7.424	7.5624	7.7577	7.9491	8.2302	8.2792
1994 11	10	6.3713	6.9725	7.2888	7.4828	7.6175	7.8013	7.9806	8.2893	8.415
1994 11	14	6.4006	6.9762	7.2715	7.4569	7.59	7.7778	7.9606	8.2163	8.2464
1994 11	15	6.4534	7.0225	7.3045	7.4738	7.5906	7.75	7.9044	8.1561	8.2408
1994 11	16	6.4986	7.0587	7.3392	7.514	7.6391	7.8151	7.9848	8.2136	8.2314
